Tract,Median Value,Difference,Franken,Ofm,Reference Line
53077940003,0.463130819,-1.103323341,2.055106496,0.951783155,2.055106496
53021020201,0.953424222,-0.095924236,2.059530522,1.963606286,2.059530522
53077002005,0,-2.065737403,2.065737403,0,2.065737403
53077001300,0.422071129,-1.197029621,2.071240390,0.874210769,2.071240390
53077001701,1.427715173,0.888490972,2.077295894,2.965786866,2.077295894
53077002006,0.969983675,-0.062874355,2.094671943,2.031797588,2.094671943
53061052114,8.750022522,16.574142847,2.138592862,18.712735709,2.138592862
53077000500,2.397622318,2.989892247,2.139270537,5.129162783,2.139270537
53061052105,2.297941345,2.798813206,2.156347987,4.955161193,2.156347987
53033032225,3.012553646,4.394133370,2.183362107,6.577495477,2.183362107
53033023702,0.701947191,-0.653246448,2.191713776,1.538467329,2.191713776
53021020401,0,-2.198801080,2.198801080,0,2.198801080
53075000400,3.270693915,5.046687996,2.222531167,7.269219162,2.222531167
53021020101,0.103420400,-1.996517300,2.226815444,0.230298144,2.226815444
53033022501,1.979046107,2.194624822,2.241594962,4.436219783,2.241594962
53001950301,0,-2.242234170,2.242234170,0,2.242234170
53031950603,3.334738687,5.309514740,2.274136618,7.583651358,2.274136618
53033009600,2.628881853,3.721616474,2.284767595,6.006384069,2.284767595
53071920500,1.239085289,0.547756090,2.291048902,2.838804992,2.291048902
53063011500,0,-2.291564641,2.291564641,0,2.291564641
53061052211,20.454852401,46.612294572,2.395921265,49.008215836,2.395921265
53033010900,1.010223836,0.024671505,2.413135781,2.437807286,2.413135781
53073001101,1.179356164,0.434780059,2.424115507,2.858895566,2.424115507
53021020802,1.600800003,1.463532904,2.435973529,3.899506433,2.435973529
53033023808,9.144836649,19.945630637,2.448868098,22.394498735,2.448868098
53073000904,1.214751556,0.526178354,2.450172483,2.976350837,2.450172483
53033022703,1.466064524,1.163323521,2.496056791,3.659380312,2.496056791
53033022204,1.676843320,1.695982787,2.505724349,4.201707136,2.505724349
53063013300,3.284287890,5.767832092,2.525002263,8.292834354,2.525002263
53075000700,0,-2.569436721,2.569436721,0,2.569436721
53033004101,0.845517475,-0.401974366,2.602070139,2.200095773,2.602070139
