Tract,Median Value,Difference,Franken,Ofm,Reference Line
53063003602,0.969696973,-80.181808547,2646.000000000,2565.818191453,2646.000000000
53053071413,0.905318887,-250.904948288,2650.000000000,2399.095051712,2650.000000000
53031950502,0.945865576,-143.618628094,2653.000000000,2509.381371906,2653.000000000
53033022703,0.922229773,-206.479952097,2655.000000000,2448.520047903,2655.000000000
53071920500,1.041206698,109.444989549,2656.000000000,2765.444989549,2656.000000000
53033007102,1.076896315,204.621094122,2661.000000000,2865.621094122,2661.000000000
53007960100,0.917457546,-219.645470132,2661.000000000,2441.354529868,2661.000000000
53053061501,0.941799418,-155.453755357,2671.000000000,2515.546244643,2671.000000000
53033001500,0.956127013,-117.535733345,2679.000000000,2561.464266655,2679.000000000
53073001102,0.927042947,-195.524901138,2680.000000000,2484.475098861,2680.000000000
53045960403,1.019623634,52.650209974,2683.000000000,2735.650209974,2683.000000000
53007960301,0.959394136,-109.107955680,2687.000000000,2577.892044320,2687.000000000
53033000800,0.975431985,-66.161665340,2693.000000000,2626.838334660,2693.000000000
53063013800,0.956281942,-117.820167522,2695.000000000,2577.179832478,2695.000000000
53063004001,0.905555301,-254.906243737,2699.000000000,2444.093756263,2699.000000000
53033001100,0.965181231,-94.393682482,2711.000000000,2616.606317518,2711.000000000
53067012211,0.976794011,-63.050673266,2717.000000000,2653.949326734,2717.000000000
53051970200,0.866218856,-363.750930047,2719.000000000,2355.249069953,2719.000000000
53055960301,0.922965594,-209.687653285,2722.000000000,2512.312346715,2722.000000000
53011041005,0.921317723,-214.959981886,2732.000000000,2517.040018114,2732.000000000
53055960101,0.950107046,-136.507122149,2736.000000000,2599.492877851,2736.000000000
53073000809,0.967843544,-88.076532216,2739.000000000,2650.923467784,2739.000000000
53077002202,0.963495215,-100.424663512,2751.000000000,2650.575336488,2751.000000000
53029970800,0.950700833,-136.410794890,2767.000000000,2630.589205110,2767.000000000
53047970900,0.918297551,-226.152379343,2768.000000000,2541.847620657,2768.000000000
53077001802,0.943164118,-157.435392073,2770.000000000,2612.564607927,2770.000000000
53063014500,0.612854968,-1072.391738879,2770.000000000,1697.608261121,2770.000000000
53077001504,1.114039738,316.232194517,2773.000000000,3089.232194517,2773.000000000
53047940100,0.847852964,-422.512319308,2777,2354.487680692,2777
53011040715,0.954709086,-125.908740762,2780.000000000,2654.091259238,2780.000000000
