Tract,Median Value,Difference,Franken,Ofm,Reference Line
53015000703,0.993038972,-1.058076326,152.000000000,150.941923674,152.000000000
53063010901,0.620494147,-58.064395514,153.000000000,94.935604486,153.000000000
53063004500,0.587386900,-63.129804268,153.000000000,89.870195732,153.000000000
53035091002,0.507241009,-75.392125690,153.000000000,77.607874310,153.000000000
53029972100,0.818532591,-27.945980965,154,126.054019035,154
53061052112,0.741928448,-39.743018999,154.000000000,114.256981001,154.000000000
53011040102,0.467663356,-82.512179853,155.000000000,72.487820147,155.000000000
53033002400,0.417490273,-90.289007736,155.000000000,64.710992264,155.000000000
53053060903,0.797757539,-31.347581532,155.000000000,123.652418468,155.000000000
53033024901,0.626045006,-58.710934077,157.000000000,98.289065923,157.000000000
53065950101,0.156160271,-133.326677211,158.000000000,24.673322789,158.000000000
53041970100,0.429398433,-90.155047640,158,67.844952360,158
53053940001,0.739808063,-41.110326051,158.000000000,116.889673949,158.000000000
53033022701,0.593078687,-64.700488797,159,94.299511203,159
53035091001,0.975951154,-3.847815437,160.000000000,156.152184563,160.000000000
53057940403,0.594339256,-64.905719116,160.000000000,95.094280884,160.000000000
53073001101,0.583179717,-67.524885769,162.000000000,94.475114231,162.000000000
53029971400,0.660732264,-54.961373219,162.000000000,107.038626781,162.000000000
53003960600,0.471733086,-85.579240029,162,76.420759971,162
53065950300,0.284885637,-115.848526827,162,46.151473173,162
53033002500,0.778612329,-35.864802736,162,126.135197264,162
53033032002,0.986524831,-2.182977365,162,159.817022635,162
53009001300,0.318912232,-110.336218392,162.000000000,51.663781608,162.000000000
53039950102,0.444386455,-90.009394296,162.000000000,71.990605704,162.000000000
53009002002,0.697760302,-48.962831024,162.000000000,113.037168976,162.000000000
53029972000,0.445953479,-90.309583000,163,72.690417000,163
53031950603,0.259076596,-120.770514788,163,42.229485212,163
53033027800,0.792997566,-33.741396698,163.000000000,129.258603302,163.000000000
53073010101,0.228000359,-126.607941070,164.000000000,37.392058930,164.000000000
53035090902,1.016301213,2.673398972,164.000000000,166.673398972,164.000000000
53033024002,0.574875269,-69.720455936,164,94.279544064,164
53033032706,0.643026605,-58.543636703,164.000000000,105.456363297,164.000000000
53057940401,0.918861608,-13.306696296,164.000000000,150.693303704,164.000000000
53063010101,0.563928419,-71.951810812,165.000000000,93.048189188,165.000000000
53029971900,0.412908530,-97.457184072,166,68.542815928,166
53053061601,0.761609357,-39.572846708,166.000000000,126.427153292,166.000000000
53061053606,0.551096399,-74.517997789,166.000000000,91.482002211,166.000000000
53033024704,0.777603983,-37.140134910,167.000000000,129.859865090,167.000000000
53031950602,0.633617971,-61.552180823,168.000000000,106.447819177,168.000000000
53063010504,0.658430435,-57.725256424,169.000000000,111.274743576,169.000000000
53009001901,1.074111871,12.524906228,169.000000000,181.524906228,169.000000000
53009001902,0.666777145,-56.647885361,170,113.352114639,170
53015980000,0.679008282,-54.568592053,170.000000000,115.431407947,170.000000000
53065951100,0.351807440,-111.489120309,172.000000000,60.510879691,172.000000000
53061052113,1.207435842,35.678964803,172.000000000,207.678964803,172.000000000
53011042400,0.875248015,-21.706845372,174.000000000,152.293154628,174.000000000
53033023403,0.804725839,-33.977704082,174.000000000,140.022295918,174.000000000
53073000402,0.634093176,-64.033694138,175.000000000,110.966305862,175.000000000
53015001501,0.381821855,-108.181175356,175.000000000,66.818824644,175.000000000
53033006400,0.644718688,-62.174229594,175.000000000,112.825770406,175.000000000
53063010902,0.899304814,-17.722352767,176.000000000,158.277647233,176.000000000
53033005402,0.836688126,-28.742889773,176,147.257110227,176
53057951102,0.699690120,-52.854538952,176.000000000,123.145461048,176.000000000
53011040512,0.826909809,-30.810053977,178.000000000,147.189946023,178.000000000
53033032703,0.746328176,-45.153584665,178.000000000,132.846415335,178.000000000
53011041500,0.677027352,-57.812103959,179.000000000,121.187896041,179.000000000
53009001100,0.739924398,-46.553532833,179,132.446467167,179
53033032207,1.015623617,2.796627526,179.000000000,181.796627526,179.000000000
53033023806,0.620729158,-68.268751625,180.000000000,111.731248375,180.000000000
53033024703,0.963241972,-6.616445003,180.000000000,173.383554997,180.000000000
53061041304,0.910218299,-16.160706167,180.000000000,163.839293833,180.000000000
53063010702,0.715862499,-51.428887640,181.000000000,129.571112360,181.000000000
53063004001,0.674038903,-58.998958639,181.000000000,122.001041361,181.000000000
53011040202,0.777224112,-40.545211583,182.000000000,141.454788417,182.000000000
53069950100,0.273495566,-132.950311463,183.000000000,50.049688537,183.000000000
53041971400,0.567056999,-79.228569246,183.000000000,103.771430754,183.000000000
53035092803,0.902142683,-18.005746364,184.000000000,165.994253636,184.000000000
53033024302,0.420017024,-106.716867602,184.000000000,77.283132398,184.000000000
53063004601,0.668957807,-61.242805620,185.000000000,123.757194380,185.000000000
53029970100,0.801755636,-36.675207286,185,148.324792714,185
53045960402,0.569233740,-79.691758036,185.000000000,105.308241964,185.000000000
53063013203,0.509797747,-91.177619148,186.000000000,94.822380852,186.000000000
53035092704,0.883378060,-21.691680928,186.000000000,164.308319072,186.000000000
53033023805,1.123173333,22.910239967,186,208.910239967,186
53031950501,0.329416081,-124.728608950,186.000000000,61.271391050,186.000000000
53009001400,0.562562885,-81.363303429,186.000000000,104.636696571,186.000000000
53073000600,0.987030597,-2.425278383,187.000000000,184.574721617,187.000000000
53063010601,0.609992643,-72.931375833,187.000000000,114.068624167,187.000000000
53033021400,0.742112113,-48.225034778,187.000000000,138.774965222,187.000000000
53045960403,0.516427729,-90.428014608,187.000000000,96.571985392,187.000000000
53033023808,1.090298236,16.976068314,188.000000000,204.976068314,188.000000000
53053060908,0.571904498,-80.481954390,188.000000000,107.518045610,188.000000000
53073000809,0.764324828,-44.542607567,189.000000000,144.457392433,189.000000000
53065951402,0.780663554,-41.454588202,189,147.545411798,189
53025010100,0.417335676,-110.123557152,189.000000000,78.876442848,189.000000000
53033004102,0.622702971,-71.686435518,190,118.313564482,190
53031950400,0.512160529,-92.689499510,190,97.310500490,190
53033024601,0.369198498,-119.852285450,190.000000000,70.147714550,190.000000000
53033022805,1.220152068,42.049044934,191.000000000,233.049044934,191.000000000
53033022703,0.800728813,-38.060796791,191.000000000,152.939203209,191.000000000
53061051912,0.593073916,-77.722881994,191.000000000,113.277118006,191.000000000
53063013205,0.608425278,-75.182346679,192.000000000,116.817653321,192.000000000
53059950400,0.728255253,-52.174991431,192,139.825008569,192
53033006200,0.450058472,-105.588773435,192.000000000,86.411226565,192.000000000
53073010406,0.915424469,-16.323077499,193.000000000,176.676922501,193.000000000
53063010604,0.744259762,-49.357865873,193.000000000,143.642134127,193.000000000
53053072602,0.994016145,-1.154884106,193.000000000,191.845115894,193.000000000
53061052009,3.179485668,420.640733993,193.000000000,613.640733993,193.000000000
53029971700,0.796837418,-39.413540959,194,154.586459041,194
53063014200,0.705219488,-57.482199862,195.000000000,137.517800138,195.000000000
53073010405,0.668191363,-64.702684155,195.000000000,130.297315845,195.000000000
53041971800,0.341427164,-128.421703032,195.000000000,66.578296968,195.000000000
53033009100,0.819121477,-35.271311976,195,159.728688024,195
53053061602,0.571526194,-83.552392176,195.000000000,111.447607824,195.000000000
53037975403,1.879675489,171.536720430,195.000000000,366.536720430,195.000000000
53067010400,0.622027686,-73.704601284,195.000000000,121.295398716,195.000000000
53011040304,0.656314628,-67.362332853,196.000000000,128.637667147,196.000000000
53073000401,0.364511020,-125.191329107,197.000000000,71.808670893,197.000000000
53063010505,0.628052136,-73.273729211,197.000000000,123.726270789,197.000000000
53033032603,0.834671111,-32.569791132,197.000000000,164.430208868,197.000000000
53015001000,0.767212449,-45.859147575,197.000000000,151.140852425,197.000000000
53061050101,0.916724090,-16.405354221,197.000000000,180.594645779,197.000000000
53033022901,0.762238004,-47.076875197,198,150.923124803,198
53053070206,0.762794491,-46.966690703,198.000000000,151.033309297,198.000000000
53073000807,0.808428546,-38.122719313,199.000000000,160.877280687,199.000000000
53033024400,0.716510830,-56.414344844,199.000000000,142.585655156,199.000000000
53033000800,0.561962612,-87.169440286,199.000000000,111.830559714,199.000000000
53053060500,0.698539731,-59.990593589,199.000000000,139.009406411,199.000000000
53063010301,0.465206385,-106.958722911,200.000000000,93.041277089,200.000000000
53061051917,0.685893881,-62.821223748,200.000000000,137.178776252,200.000000000
53063002100,0.408980848,-118.794849526,201.000000000,82.205150474,201.000000000
53033005306,0.735529563,-53.158557774,201,147.841442226,201
53033004500,0.712491706,-57.789167093,201,143.210832907,201
53053070314,0.848285512,-30.494612074,201.000000000,170.505387926,201.000000000
53057951300,0.662369352,-67.863760278,201.000000000,133.136239722,201.000000000
53061052504,0.573398450,-85.746911498,201.000000000,115.253088502,201.000000000
53063012401,0.457994787,-109.485053116,202.000000000,92.514946884,202.000000000
53073000101,0.554829287,-89.924484048,202.000000000,112.075515952,202.000000000
53011040305,0.647702374,-71.164120386,202.000000000,130.835879614,202.000000000
53011040408,0.647026787,-71.300588995,202.000000000,130.699411005,202.000000000
53063001800,0.685209683,-63.587644099,202.000000000,138.412355901,202.000000000
53063003602,0.624623638,-76.201401451,203.000000000,126.798598549,203.000000000
53063003200,0.403509519,-121.087567566,203.000000000,81.912432434,203.000000000
53033032320,0.857607336,-28.905710874,203.000000000,174.094289126,203.000000000
53033024500,0.447515274,-112.154399398,203.000000000,90.845600602,203.000000000
53011040715,0.562718110,-89.205505643,204.000000000,114.794494357,204.000000000
53055960101,0.696624258,-61.888651297,204.000000000,142.111348703,204.000000000
53033004902,0.666617968,-68.009934427,204,135.990065573,204
53063004002,0.644781890,-72.819712579,205.000000000,132.180287421,205.000000000
53063004602,0.589479683,-84.156665031,205.000000000,120.843334969,205.000000000
53011041900,0.519279637,-98.547674376,205.000000000,106.452325624,205.000000000
53063004702,0.615363895,-78.850401512,205.000000000,126.149598488,205.000000000
53041971200,0.583333804,-85.416570174,205.000000000,119.583429826,205.000000000
53053073119,0.775036737,-46.117468861,205.000000000,158.882531139,205.000000000
53073001203,0.656714694,-70.716773022,206.000000000,135.283226978,206.000000000
53033026300,0.942127818,-11.921669467,206.000000000,194.078330533,206.000000000
53033001600,1.133833183,27.703468933,207.000000000,234.703468933,207.000000000
53033007800,0.346267930,-135.322538564,207.000000000,71.677461436,207.000000000
53061041500,0.580140450,-86.910926748,207.000000000,120.089073252,207.000000000
53063011301,0.721547531,-57.918113503,208.000000000,150.081886497,208.000000000
53011040811,0.885458685,-23.824593510,208.000000000,184.175406490,208.000000000
53035940000,0.694172088,-63.612205656,208.000000000,144.387794344,208.000000000
53033003400,0.765146800,-48.849465602,208.000000000,159.150534398,208.000000000
53033032217,0.570679810,-89.298599453,208.000000000,118.701400547,208.000000000
53061052603,0.973825444,-5.444307546,208.000000000,202.555692454,208.000000000
53011040416,0.847167813,-31.941927016,209.000000000,177.058072984,209.000000000
53033006703,0.810503155,-39.604840590,209,169.395159410,209
53003960300,0.484426307,-107.754901817,209,101.245098183,209
53033032225,0.718615718,-58.809315017,209.000000000,150.190684983,209.000000000
53053072410,0.895655371,-21.808027548,209.000000000,187.191972452,209.000000000
53057950801,0.934872263,-13.676824744,210.000000000,196.323175256,210.000000000
53009000700,0.795884979,-43.068269332,211.000000000,167.931730668,211.000000000
53057951000,0.425835889,-121.148627433,211.000000000,89.851372567,211.000000000
53035090800,0.699821471,-63.637848072,212.000000000,148.362151928,212.000000000
53001950200,0.551153148,-95.155532666,212.000000000,116.844467334,212.000000000
53033009802,0.689431546,-66.151080778,213.000000000,146.848919222,213.000000000
53033024001,0.773296917,-48.287756575,213.000000000,164.712243425,213.000000000
53015001900,0.939049104,-12.982540772,213.000000000,200.017459228,213.000000000
53015000802,0.544803936,-96.956761721,213.000000000,116.043238279,213.000000000
53073000808,0.587144691,-88.351036019,214.000000000,125.648963981,214.000000000
53033021500,0.511873520,-104.459066775,214.000000000,109.540933225,214.000000000
53061042003,0.958165221,-8.952642605,214.000000000,205.047357395,214.000000000
53063013401,0.442728582,-119.813354839,215.000000000,95.186645161,215.000000000
53027000402,0.482148421,-111.338089588,215,103.661910412,215
53033004600,0.701404021,-64.198135380,215.000000000,150.801864620,215.000000000
53033032213,0.934340730,-14.116743154,215.000000000,200.883256846,215.000000000
53033003500,0.612080980,-83.790508240,216.000000000,132.209491760,216.000000000
53033023701,0.765576117,-50.635558783,216.000000000,165.364441217,216.000000000
53067011810,0.560820835,-94.862699582,216.000000000,121.137300418,216.000000000
53033001100,0.963595123,-7.899858410,217,209.100141590,217
53063010603,0.754215065,-53.581115745,218.000000000,164.418884255,218.000000000
53033008102,1.179952377,39.229618124,218.000000000,257.229618124,218.000000000
53033032328,0.821317765,-38.952727160,218.000000000,179.047272840,218.000000000
53035090901,1.067114775,14.698135701,219.000000000,233.698135701,219.000000000
53063000600,0.382809431,-135.164734693,219.000000000,83.835265307,219.000000000
53027000600,0.378840500,-136.033930573,219.000000000,82.966069427,219.000000000
53011040203,0.870343219,-28.524491808,220.000000000,191.475508192,220.000000000
53033008101,1.044548821,9.800740551,220,229.800740551,220
53033006800,0.878884634,-26.645380574,220,193.354619426,220
53033024701,0.721566781,-61.255308168,220.000000000,158.744691832,220.000000000
53045960202,0.431260632,-125.122660945,220.000000000,94.877339055,220.000000000
53061052701,0.752635800,-54.420123960,220.000000000,165.579876040,220.000000000
53063010403,0.484492594,-113.927136620,221.000000000,107.072863380,221.000000000
53011042900,0.863943501,-30.068486187,221.000000000,190.931513813,221.000000000
53029971600,0.657404216,-75.713668342,221,145.286331658,221
53033024902,0.542150398,-101.184762140,221.000000000,119.815237860,221.000000000
53011040603,0.729492234,-60.052724084,222.000000000,161.947275916,222.000000000
53011040504,0.556934382,-98.803632736,223.000000000,124.196367264,223.000000000
53053073117,0.827462956,-38.475760840,223.000000000,184.524239160,223.000000000
53073940002,1.289058236,64.749044839,224.000000000,288.749044839,224.000000000
53011040101,0.630051725,-82.868413581,224.000000000,141.131586419,224.000000000
53033004201,0.760277625,-53.697812008,224.000000000,170.302187992,224.000000000
53061053202,0.819941933,-40.513065172,225.000000000,184.486934828,225.000000000
53033007503,1.052024592,11.757557717,226,237.757557717,226
53063011701,0.724237284,-62.598136642,227.000000000,164.401863358,227.000000000
53033004901,0.762313118,-53.954922246,227,173.045077754,227
53067011722,1.046255267,10.499945697,227.000000000,237.499945697,227.000000000
53063004200,0.284924890,-163.037125111,228.000000000,64.962874889,228.000000000
53033005305,0.989501196,-2.393727337,228.000000000,225.606272663,228.000000000
53027001400,0.661033205,-77.284429323,228.000000000,150.715570677,228.000000000
53035092802,0.960180355,-9.118698812,229.000000000,219.881301188,229.000000000
53067012100,0.458006197,-124.116580870,229.000000000,104.883419130,229.000000000
53063002400,1.374642322,86.167734012,230.000000000,316.167734012,230.000000000
53063000201,0.710979501,-66.474714670,230.000000000,163.525285330,230.000000000
53033008004,1.296129265,68.109730948,230.000000000,298.109730948,230.000000000
53033032601,0.526898813,-108.813273053,230.000000000,121.186726947,230.000000000
53063011103,0.981110151,-4.363555017,231.000000000,226.636444983,231.000000000
53035092701,0.874163110,-29.068321686,231.000000000,201.931678314,231.000000000
53035090700,0.938494394,-14.269300698,232.000000000,217.730699302,232.000000000
53005010807,0.422869057,-133.894378806,232.000000000,98.105621194,232.000000000
53033011602,0.660261565,-79.498793691,234.000000000,154.501206309,234.000000000
53061053400,0.660235525,-79.504887248,234.000000000,154.495112752,234.000000000
