Tract,Median Value,Difference,Franken,Ofm,Reference Line
53033009801,1.282868896,2.622008555,9.269342074,11.891350628,9.269342074
53077002701,0,-9.283646813,9.283646813,0,9.283646813
53033008004,3.243119519,20.843334271,9.292119345,30.135453615,9.292119345
53033001500,1.015361588,0.143029133,9.310829936,9.453859069,9.310829936
53033000403,2.700078012,15.842109718,9.318460448,25.160570166,9.318460448
53047970900,1.354542976,3.307157413,9.327945105,12.635102518,9.327945105
53033023801,1.320981460,2.996596089,9.335729502,12.332325591,9.335729502
53033024902,0.585619685,-3.873133900,9.346809581,5.473675681,9.346809581
53033032007,3.042822411,19.105211070,9.352360229,28.457571299,9.352360229
53033012100,1.693113152,6.501928118,9.380759982,15.882688100,9.380759982
53061052603,2.349996515,12.683499216,9.395208859,22.078708075,9.395208859
53011040610,1.416670310,3.917632082,9.402234793,13.319866875,9.402234793
53033005100,0.679611444,-3.012571787,9.402869521,6.390297734,9.402869521
53063013800,1.448853369,4.259909068,9.490647419,13.750556487,9.490647419
53033021400,1.793057506,7.549403572,9.519364635,17.068768208,9.519364635
53011040609,1.749242917,7.202081226,9.612478223,16.814559449,9.612478223
53025010500,0.554310279,-4.363404178,9.790228437,5.426824259,9.790228437
53033011102,1.420537603,4.181696547,9.943692344,14.125388892,9.943692344
53011043000,1.099267772,1.005084549,10.124983440,11.130067989,10.124983440
53033001000,0.984307783,-0.159666626,10.174892854,10.015226228,10.174892854
53033006800,0.468148153,-5.421875808,10.194334822,4.772459014,10.194334822
53037975202,0.159917884,-8.565413894,10.195924583,1.630510689,10.195924583
53061041500,2.010566435,10.304966303,10.197218057,20.502184360,10.197218057
53033007901,2.087558474,11.122290512,10.226843685,21.349134197,10.226843685
53005010100,0.850568887,-1.529601353,10.236163847,8.706562494,10.236163847
53033005307,1.422966247,4.333863377,10.246357488,14.580220865,10.246357488
53033020900,2.419654058,14.552452558,10.250703318,24.803155875,10.250703318
53011040301,1.044646007,0.457706185,10.251895281,10.709601466,10.251895281
53033000300,1.627260285,6.456044565,10.292449115,16.748493681,10.292449115
53033005803,0.919799642,-0.826128728,10.300811004,9.474682276,10.300811004
53011041334,0.968500399,-0.325128306,10.321664321,9.996536015,10.321664321
53011041321,1.352617034,3.640010514,10.322843673,13.962854188,10.322843673
53033032317,1.333518874,3.446017446,10.332301149,13.778318595,10.332301149
53033007203,1.865166071,8.946006650,10.340219002,19.286225652,10.340219002
53033003601,0.876510193,-1.279481678,10.361030673,9.081548995,10.361030673
53033004902,1.672907686,6.975627018,10.366395220,17.342022238,10.366395220
53033024601,0.449213583,-5.722720423,10.390089968,4.667369544,10.390089968
53061052006,0.661048675,-3.523996005,10.396761263,6.872765258,10.396761263
53029970200,2.018403808,10.589492180,10.398127047,20.987619227,10.398127047
53033025304,1.114828848,1.194381555,10.401406768,11.595788323,10.401406768
53033032217,0.703042014,-3.095263515,10.423237156,7.327973642,10.423237156
53033031906,2.027756194,10.733110364,10.443245616,21.176355979,10.443245616
53033022803,2.167678767,12.251266470,10.491983599,22.743250069,10.491983599
53061052008,0.516007640,-5.092243254,10.521329832,5.429086578,10.521329832
53005011504,2.069678477,11.254559041,10.521441052,21.776000093,10.521441052
53033032221,1.066293997,0.699431712,10.550453174,11.249884886,10.550453174
53061052606,3.209646974,23.313507957,10.550784009,33.864291966,10.550784009
53025010901,0.990166139,-0.103858855,10.561350466,10.457491611,10.561350466
53033032315,1.185774855,1.964139056,10.572685169,12.536824225,10.572685169
53077002005,0.591939131,-4.316344510,10.577697679,6.261353168,10.577697679
53057940201,0.673174914,-3.457800191,10.579971789,7.122171598,10.579971789
53049950802,0.281750397,-7.900745631,11.000000000,3.099254369,11.000000000
53033032002,1.942292964,10.548342945,11.194334822,21.742677767,11.194334822
53057950100,0.746308547,-2.846445914,11.220109644,8.373663730,11.220109644
53033025704,1.410506215,4.628337135,11.274706621,15.903043756,11.274706621
53033006600,2.297754137,14.670458128,11.304497292,25.974955420,11.304497292
53033004302,0.692804495,-3.472915425,11.305228669,7.832313244,11.305228669
53061052122,1.074061274,0.841751137,11.365604282,12.207355419,11.365604282
53033011601,1.795314623,9.047468873,11.375961926,20.423430799,11.375961926
53033032211,1.042327905,0.482067645,11.388885150,11.870952795,11.388885150
53033032219,1.195148190,2.223663731,11.394744353,13.618408084,11.394744353
53033001900,2.081823245,12.365076280,11.429848951,23.794925231,11.429848951
53061052504,2.085956997,12.425541163,11.442019530,23.867560693,11.442019530
53033004702,1.942144894,10.825667866,11.490449011,22.316116877,11.490449011
53065950900,0.761058229,-2.748671979,11.503522234,8.754850255,11.503522234
53033021600,1.217015017,2.498275153,11.511992059,14.010267211,11.511992059
53033005600,0.795273430,-2.359180310,11.523566794,9.164386485,11.523566794
53033029603,0.899018822,-1.165605688,11.542801447,10.377195760,11.542801447
53033025006,2.474966421,17.070051626,11.573179825,28.643231451,11.573179825
53033003000,1.773694532,8.970574129,11.594464937,20.565039066,11.594464937
53077000402,1.082861918,0.961856501,11.607943942,12.569800442,11.607943942
53063004300,1.116804371,1.360282224,11.645816134,13.006098359,11.645816134
53001950500,1.823975094,9.663987458,11.728494624,21.392482082,11.728494624
53001950200,0.201925620,-9.387385655,11.762544803,2.375159148,11.762544803
53061052204,3.044164048,24.084437274,11.782047186,35.866484460,11.782047186
53055960102,0,-12,12,0,12
53055960302,0.289299779,-8.528402649,12,3.471597351,12
53015001504,1.348157536,4.198514742,12.059238429,16.257753171,12.059238429
53033026300,1.168170985,2.028127131,12.059911113,14.088038244,12.059911113
53071920200,0.522067972,-5.781495486,12.096899030,6.315403544,12.096899030
53011042000,0.953732527,-0.561937286,12.145406951,11.583469665,12.145406951
53063013001,0.300343218,-8.508797049,12.161387217,3.652590168,12.161387217
53057950803,0.753446815,-3.003543964,12.182134132,9.178590168,12.182134132
53075000500,3.062833634,25.142405257,12.188285492,37.330690749,12.188285492
53033022804,0.945163330,-0.668467450,12.190153878,11.521686428,12.190153878
53033029308,0.469856504,-6.485988835,12.234402361,5.748413526,12.234402361
53061050501,1.306400986,3.752738424,12.247801403,16.000539827,12.247801403
53033011101,0.646460794,-4.340900775,12.278414124,7.937513349,12.278414124
53033025703,0.601744691,-4.891223142,12.281626971,7.390403829,12.281626971
53021020700,0.165750798,-10.248413630,12.284595068,2.036181438,12.284595068
53033023202,1.268394298,3.297714210,12.286826633,15.584540843,12.286826633
53033029207,0.966414769,-0.412750331,12.289637874,11.876887543,12.289637874
53025010700,0.327241512,-8.268666255,12.290690350,4.022024095,12.290690350
53033004901,1.434352547,5.339050941,12.291975674,17.631026616,12.291975674
53033023401,1.351372594,4.327497482,12.315978978,16.643476460,12.315978978
53033007202,1.397475413,4.900529587,12.329138922,17.229668509,12.329138922
53033007001,1.639027754,7.880096410,12.331383672,20.211480082,12.331383672
53053072409,2.345457703,16.593339853,12.332858784,28.926198637,12.332858784
53033031904,1.378317018,4.673197645,12.352596949,17.025794595,12.352596949
53057940402,0.994767330,-0.064637987,12.352773092,12.288135105,12.352773092
53033008800,0.662019982,-4.176966961,12.358621038,8.181654077,12.358621038
53007960301,0.285390989,-8.834772901,12.363086331,3.528313430,12.363086331
53011041326,1.362029195,4.480713545,12.376663569,16.857377114,12.376663569
53011041325,2.168755156,14.491543661,12.399127040,26.890670702,12.399127040
53033021701,1.462501505,5.738979454,12.408563839,18.147543293,12.408563839
53033007502,2.583262277,19.667857320,12.422362109,32.090219429,12.422362109
53033004301,1.076162588,0.947403916,12.439229557,13.386633473,12.439229557
53071920802,0.936523762,-0.789866074,12.443492319,11.653626245,12.443492319
53007960203,0.212230434,-9.832707355,12.481705036,2.648997681,12.481705036
53033004201,1.745257871,9.304484587,12.484919579,21.789404166,12.484919579
53033002700,1.324963335,4.066490928,12.513691532,16.580182461,12.513691532
53033010501,1.895877368,11.215603367,12.519127915,23.734731282,12.519127915
53061042005,1.493567113,6.190700567,12.542773630,18.733474197,12.542773630
53061052505,1.369778668,4.645463717,12.562822339,17.208286056,12.562822339
53071920901,2.194394234,15.008485690,12.565772059,27.574257750,12.565772059
53053072313,1.130373989,1.642689130,12.599822567,14.242511697,12.599822567
53029971301,1.068952953,0.869956956,12.616674350,13.486631306,12.616674350
53061041816,1.531719808,6.731356895,12.659594011,19.390950906,12.659594011
53033022101,0.403397831,-7.561202001,12.673775589,5.112573588,12.673775589
53033010200,0.330999571,-8.490093690,12.690714871,4.200621181,12.690714871
53033032321,0.679008503,-4.102269357,12.779993835,8.677724478,12.779993835
53033005305,0.875310395,-1.644124242,13.185736213,11.541611971,13.185736213
53061040900,1.864896782,11.421516431,13.205641028,24.627157459,13.205641028
53033026600,1.070439148,0.931602728,13.225638867,14.157241595,13.225638867
53033005306,1.068176186,0.902232454,13.233835870,14.136068324,13.233835870
53011041113,0.760974408,-3.168246849,13.254843661,10.086596812,13.254843661
53033011802,2.709543571,22.691224982,13.273265083,35.964490065,13.273265083
53011041900,0.682248186,-4.226671900,13.301802596,9.075130696,13.301802596
53033025007,0.451533483,-7.305881991,13.320561528,6.014679537,13.320561528
53033010102,0.731668098,-3.577285479,13.331569772,9.754284293,13.331569772
53033000800,1.420861649,5.618880724,13.350897475,18.969778199,13.350897475
53033005901,0.972902036,-0.361937013,13.356613008,12.994675995,13.356613008
53033008402,2.081176472,14.443794578,13.359331199,27.803125777,13.359331199
53067010400,1.348271749,4.652844867,13.359811372,18.012656239,13.359811372
53025011401,0.002290487,-13.349654100,13.380301503,0.030647403,13.380301503
53033010401,1.347469413,4.653566235,13.392736324,18.046302558,13.392736324
53033025202,2.117082044,14.978017269,13.408162233,28.386179501,13.408162233
53033007405,1.923265159,12.380163259,13.409109115,25.789272374,13.409109115
53033029901,1.712613254,9.560154220,13.415627859,22.975782080,13.415627859
53033032320,1.331935996,4.455529330,13.422856765,17.878386096,13.422856765
53033003301,2.934727668,25.979035330,13.427747871,39.406783202,13.427747871
53033032313,1.038315946,0.514954934,13.439702998,13.954657932,13.439702998
53061050403,1.616527503,8.295943516,13.455917978,21.751861494,13.455917978
53033023300,1.400708941,5.399740171,13.475467137,18.875207308,13.475467137
53011040304,2.407086987,19.005420097,13.506926204,32.512346301,13.506926204
53071920301,2.002737962,13.595019190,13.557898176,27.152917366,13.557898176
53033005700,1.605893206,8.218257320,13.563871054,21.782128374,13.563871054
53033022902,1.583455715,7.932969386,13.596523587,21.529492973,13.596523587
53033029405,0.893555500,-1.448549977,13.608499928,12.159949952,13.608499928
53011040102,1.484974917,6.607779799,13.624992903,20.232772702,13.624992903
53033004202,0.451974743,-7.498275005,13.682352983,6.184077977,13.682352983
53035090902,1.349848835,4.791001423,13.694490140,18.485491563,13.694490140
53033027702,1.613195121,8.526171468,13.904499852,22.43067132,13.904499852
53055960502,0.240590046,-10.631739357,14,3.368260643,14
53055960501,0.314860573,-9.591951979,14,4.408048021,14
53033011002,0.525405843,-6.728733773,14.177868981,7.449135208,14.177868981
53033032705,1.417170686,5.922435661,14.196672622,20.119108284,14.196672622
53011040511,1.866639385,12.313809979,14.208689554,26.522499534,14.208689554
53063011701,2.065690371,15.167135602,14.232216051,29.399351652,14.232216051
53011040811,1.484092378,6.890022086,14.232866274,21.122888360,14.232866274
53063010204,0.431022323,-8.099922354,14.235922915,6.136000561,14.235922915
53033007501,1.850390900,12.127005162,14.260506744,26.387511906,14.260506744
53061050502,1.765542672,10.942779529,14.294147044,25.236926573,14.294147044
53053061502,3.568506131,36.750368454,14.308071143,51.058439597,14.308071143
53053060400,0.455355368,-7.811337201,14.342080589,6.530743387,14.342080589
53033020800,1.271381196,3.893306362,14.346264305,18.239570667,14.346264305
53063013501,0.795856500,-2.931280207,14.358920098,11.427639891,14.358920098
53033029306,1.357666755,5.165176273,14.441309422,19.606485695,14.441309422
53033004102,0.753699083,-3.557640770,14.444285548,10.886644779,14.444285548
53011041310,1.344203112,4.980754702,14.470394177,19.451148878,14.470394177
53033003602,2.071427600,15.508024438,14.474169270,29.982193708,14.474169270
53061051927,2.307417080,18.952406685,14.496067836,33.448474521,14.496067836
53061051937,1.857607277,12.439684664,14.505106235,26.944790900,14.505106235
53011040910,1.293021485,4.251540379,14.509312798,18.760853177,14.509312798
53061041607,0.922203802,-1.129093305,14.513476767,13.384383462,14.513476767
53033025103,0.960529155,-0.572910720,14.514782085,13.941871365,14.514782085
53073001101,1.749464077,10.880991823,14.518363397,25.399355221,14.518363397
53061041303,2.700175193,24.693726842,14.524224886,39.217951728,14.524224886
53033023603,1.243381740,3.542655216,14.555961392,18.098616607,14.555961392
53033032307,1.525195650,7.658286600,14.581778434,22.240065034,14.581778434
53033032104,1.543959316,7.937652267,14.592363857,22.530016124,14.592363857
53061051926,0.969245499,-0.450732474,14.655821337,14.205088862,14.655821337
53077003003,0.621594920,-5.565299549,14.707253800,9.141954250,14.707253800
53033027701,1.004855753,0.071518484,14.728609496,14.800127979,14.728609496
53057952303,2.044170154,15.401407285,14.749901844,30.151309129,14.749901844
53033021904,0.946392324,-0.802031215,14.961126283,14.159095068,14.961126283
53061051933,0.489863997,-7.636741158,14.970010175,7.333269017,14.970010175
53075000201,0.715148066,-4.267396077,14.981102697,10.713706619,14.981102697
53057952405,0.409968776,-8.864689750,15.024102780,6.159413030,15.024102780
53077002003,0.617777052,-5.744276100,15.028600812,9.284324711,15.028600812
53033006702,1.020205509,0.306822629,15.185097887,15.491920516,15.185097887
53033007406,1.985353863,14.980968939,15.203643593,30.184612532,15.203643593
53063011500,0.497952638,-7.655403868,15.248369879,7.592966011,15.248369879
53025011300,0.329718055,-10.255674035,15.300537499,5.044863464,15.300537499
53077001902,0.433134145,-8.674146365,15.301938346,6.627791981,15.301938346
53033032332,0.546927825,-6.939500574,15.316545469,8.377044895,15.316545469
53073001203,1.749017643,11.472440169,15.316648782,26.789088951,15.316648782
53063003800,1.263392263,4.035481792,15.321185778,19.356667570,15.321185778
53033005902,0.577481500,-6.481704976,15.340641823,8.858936846,15.340641823
53035081200,3.094846515,32.152770360,15.348508892,47.501279252,15.348508892
53033004402,1.026312857,0.403909181,15.350259149,15.754168330,15.350259149
53035080400,2.042052847,16.007596154,15.361597259,31.369193412,15.361597259
53033010301,1.144712037,2.232115880,15.424535024,17.656650904,15.424535024
53011041005,1.960011581,14.815527438,15.432654907,30.248182345,15.432654907
53061042003,0.756685928,-3.756016022,15.436904205,11.680888183,15.436904205
53033005401,0.988521572,-0.177299987,15.446365413,15.269065425,15.446365413
53011040416,1.943822514,14.581270536,15.449165837,30.030436374,15.449165837
53033001202,1.615206155,9.512043551,15.461554602,24.973598153,15.461554602
53061051934,1.725073304,11.221846637,15.476844309,26.698690945,15.476844309
53061052114,1.581813143,9.008510804,15.483512037,24.492022842,15.483512037
53067011722,1.542641025,8.430188518,15.535479489,23.965668007,15.535479489
53063004200,0.745656706,-3.956812919,15.556977550,11.600164632,15.556977550
53033031908,1.140045289,2.179240086,15.560966763,17.740206848,15.560966763
53061052005,1.168037926,2.615204915,15.563182492,18.178387407,15.563182492
53061051932,1.209187234,3.262676528,15.596919897,18.859596425,15.596919897
53033029506,1.029618241,0.463696522,15.655775159,16.119471681,15.655775159
53033022201,1.166160528,2.617062071,15.750203164,18.367265235,15.750203164
53053072405,0.803530794,-3.102933187,15.793483590,12.690550403,15.793483590
53053072509,1.262988149,4.164569574,15.835578889,20.000148463,15.835578889
53011040909,1.193888268,3.076211780,15.865899490,18.942111270,15.865899490
53061052007,2.340828665,21.366011086,15.934930120,37.300941206,15.934930120
53077002101,0.052518428,-15.159382257,15.999659214,0.840276957,15.999659214
53007960600,0.783794269,-3.486382740,16.125302158,12.638919418,16.125302158
53033031708,1.598701623,9.678558868,16.165913854,25.844472722,16.165913854
53005010814,2.926945248,31.226163788,16.205008330,47.431172118,16.205008330
53029970401,0.958027253,-0.680299043,16.208113390,15.527814347,16.208113390
