Tract,Median Value,Difference,Franken,Ofm,Reference Line
53063010404,0.814540566,-2.965293908,15.988908421,13.023614513,15.988908421
53021020402,1.180308427,2.895605541,16.059180342,18.954785883,16.059180342
53033031501,0.308632177,-11.132304918,16.101855692,4.969550774,16.101855692
53017950700,0.572553299,-6.885164483,16.107656151,9.222491668,16.107656151
53055960101,0.375062367,-10.111957103,16.180745983,6.068788880,16.180745983
53025010300,1.551899861,8.950659763,16.217905434,25.168565196,16.217905434
53061050501,1.370236608,6.038910565,16.310949358,22.349859923,16.310949358
53031950604,0.570043207,-7.036579203,16.365782123,9.329202920,16.365782123
53077001300,0.781390615,-3.598979977,16.463062536,12.864082559,16.463062536
53041971100,0.956546707,-0.715728549,16.471215301,15.755486752,16.471215301
53045960202,0.461004707,-8.896315809,16.505368265,7.609052456,16.505368265
53063011202,1.507472459,8.392521440,16.537885528,24.930406968,16.537885528
53011040413,2.501668234,24.895832113,16.578783215,41.474615328,16.578783215
53065950101,0.128996224,-14.507563308,16.656142833,2.148579524,16.656142833
53077003400,0.995378353,-0.077454760,16.759126862,16.681672102,16.759126862
53005011801,0.556113107,-7.441397116,16.764174015,9.322776898,16.764174015
53077003002,0.640760182,-6.040773883,16.815435183,10.774661300,16.815435183
53073001202,0.674187447,-5.503521847,16.891681433,11.388159587,16.891681433
53019970100,0,-17,17,0,17
53009001901,0.893692569,-1.816086273,17.083342744,15.267256472,17.083342744
53061052603,1.490687158,8.386227411,17.090782351,25.477009762,17.090782351
53009001702,0.714807501,-4.875809414,17.096555618,12.220746204,17.096555618
53061052113,1.612008081,10.465719449,17.100622976,27.566342426,17.100622976
53041971501,0.803920568,-3.367389757,17.173600114,13.806210358,17.173600114
53041970200,0.754814673,-4.211060915,17.175011924,12.963951009,17.175011924
53057940403,0.476361045,-8.998759586,17.185046097,8.186286511,17.185046097
53051970300,0.710945284,-5.005490275,17.316756966,12.311266691,17.316756966
53033001500,1.174593926,3.048554167,17.460825999,20.509380166,17.460825999
53077002201,0.595719040,-7.162131961,17.715729085,10.553597125,17.715729085
53047970301,0.569586716,-7.631520501,17.730680667,10.099160166,17.730680667
53067011901,0.512311901,-8.743090205,17.927626756,9.184536551,17.927626756
53061052301,1.388186516,6.975331889,17.969021600,24.944353488,17.969021600
53017950300,1.385437623,6.942232246,18.011298924,24.953531171,18.011298924
53011040603,1.471706094,8.579623440,18.188493945,26.768117386,18.188493945
53007960201,0.518456293,-8.773913416,18.220388489,9.446475073,18.220388489
53055960400,0.448259149,-10.071405746,18.253869969,8.182464223,18.253869969
53005011501,0.798219898,-3.690592329,18.290169804,14.599577475,18.290169804
53017950400,1.151400187,2.770132129,18.296754949,21.066887078,18.296754949
53029971302,1.093497228,1.721594402,18.413320175,20.134914577,18.413320175
53037975403,2.652813258,30.527952279,18.470297317,48.998249596,18.470297317
53017950500,0.594515132,-7.491922127,18.476453042,10.984530915,18.476453042
53005011900,1.237304133,4.385256430,18.479477721,22.864734152,18.479477721
53025011300,0.098770509,-16.655496045,18.480859998,1.825363953,18.480859998
53015002003,0.543704886,-8.437584851,18.491508199,10.053923348,18.491508199
53063010304,1.555531898,10.361827026,18.652082922,29.013909947,18.652082922
53035090902,1.143947657,2.689057067,18.680797744,21.369854811,18.680797744
53065951401,1.190173278,3.556280248,18.700210048,22.256490296,18.700210048
53073940001,0.256134147,-14.006382182,18.829177488,4.822795306,18.829177488
53065951402,1.453083938,8.534543980,18.836562643,27.371106623,18.836562643
53037975300,0.330430591,-12.644976101,18.885235678,6.240259577,18.885235678
53061053605,0.242035315,-14.348932569,18.930872186,4.581939616,18.930872186
53073010101,0.423364081,-10.938957549,18.970302036,8.031344487,18.970302036
53011040201,1.623289385,11.840820310,18.997307810,30.838128120,18.997307810
53025010200,1.474819974,9.046965440,19.053464349,28.100429788,19.053464349
53063010101,0.261264678,-14.078101854,19.057030888,4.978929034,19.057030888
53063003900,1.006905950,0.132764710,19.224684459,19.357449169,19.224684459
53063014300,0.287780572,-13.701872639,19.238274178,5.536401539,19.238274178
53041971300,0.378826859,-11.960012436,19.253911094,7.293898658,19.253911094
53027000300,0.355716211,-12.440037713,19.308320220,6.868282507,19.308320220
53047970500,0.071557678,-17.961942577,19.346320346,1.384377769,19.346320346
53007961200,0.650660491,-6.760141716,19.351208633,12.591066917,19.351208633
53031950301,1.698680418,13.522996742,19.355053327,32.878050069,19.355053327
53077940003,0.264146375,-14.244795926,19.358192221,5.113396295,19.358192221
53057940302,0.635599861,-7.061655605,19.378849901,12.317194297,19.378849901
53057951200,0.340940145,-12.800221254,19.421940437,6.621719183,19.421940437
53031950602,0.652079046,-6.759521920,19.428326562,12.668804641,19.428326562
53073000402,0.723052272,-5.387916160,19.454632124,14.066715963,19.454632124
53053070205,0.763936331,-4.599515774,19.484217130,14.884701356,19.484217130
53039950103,0.899850470,-1.956838648,19.539169473,17.582330825,19.539169473
53073010702,0.367985351,-12.390077165,19.604098080,7.214020914,19.604098080
53053070100,1.216476249,4.283048527,19.785304641,24.068353169,19.785304641
53061053505,0.729243213,-5.399092541,19.940746791,14.541654250,19.940746791
53041970500,0.643042470,-7.173583054,20.096460937,12.922877883,20.096460937
53061051912,0.733041919,-5.366421631,20.102113480,14.735691849,20.102113480
53029972000,1.223617451,4.497253475,20.111370823,24.608624298,20.111370823
53009001200,1.123568932,2.485228677,20.112083569,22.597312246,20.112083569
53057940401,0.543050908,-9.239179500,20.219275317,10.980095817,20.219275317
53053070206,0.808098929,-3.895274590,20.298347354,16.403072764,20.298347354
53007961102,1.019534126,0.396920658,20.319345324,20.716265982,20.319345324
53077001502,0.499609251,-10.177068712,20.338243138,10.161174426,20.338243138
53015000802,0.118338768,-17.980640939,20.394047387,2.413406448,20.394047387
53061052210,0.828565766,-3.511277114,20.481773228,16.970496114,20.481773228
53067011810,1.502101019,10.355018657,20.623377083,30.978395740,20.623377083
53061052401,1.371189791,7.657622172,20.629937442,28.287559614,20.629937442
53073010102,1.230029658,4.770475370,20.738523080,25.508998450,20.738523080
53069950100,0.000381107,-20.991996751,21,0.008003249,21
53061053603,0.848162526,-3.205422463,21.110878424,17.905455961,21.110878424
53007961303,0.736286682,-5.569517130,21.119589928,15.550072798,21.119589928
53009000900,0.992389551,-0.160839165,21.133992095,20.97315293,21.133992095
53073001102,0.351547957,-13.804866456,21.288955150,7.484088694,21.288955150
53073001101,1.335571912,7.170028933,21.366594411,28.536623344,21.366594411
53073000904,1.007107200,0.152453382,21.450555779,21.603009161,21.450555779
53057951400,0.756481696,-5.226973903,21.464398412,16.237424509,21.464398412
53071920500,0.517510096,-10.492367018,21.746293411,11.253926393,21.746293411
53065951100,0.831649453,-3.671783067,21.810342364,18.138559296,21.810342364
53063013205,0.219104543,-17.043031085,21.824984305,4.781953221,21.824984305
53035090800,0.703385291,-6.521250292,21.985593061,15.464342768,21.985593061
53077002801,0.714167510,-6.305854786,22.061364656,15.755509870,22.061364656
53011040408,0.867309209,-2.932157926,22.097674664,19.165516739,22.097674664
53041971600,0.361491691,-14.142584459,22.149413336,8.006828877,22.149413336
53053070401,1.012182495,0.269996230,22.162637544,22.432633774,22.162637544
53027001300,0.768261108,-5.150902838,22.227183320,17.076280482,22.227183320
53073000401,0.951689196,-1.080924112,22.374376168,21.293452056,22.374376168
53015000602,0.654374169,-7.747274644,22.415207283,14.667932640,22.415207283
53033032706,0.299674120,-15.745555412,22.483183693,6.737628280,22.483183693
53011040304,0.411173621,-13.290677664,22.571471232,9.280793568,22.571471232
53047970601,0.189192694,-18.376730654,22.664732431,4.288001777,22.664732431
53061053400,1.830295797,18.856056510,22.710046921,41.566103432,22.710046921
53071920901,0.880294422,-2.724241949,22.757852943,20.033610994,22.757852943
53015001200,1.014712793,0.335246820,22.786076231,23.121323051,22.786076231
53061053508,1.720371649,16.540416616,22.960948893,39.501365509,22.960948893
53029971900,0.806464825,-4.457704618,23.033046136,18.575341517,23.033046136
53061053606,1.603418248,13.904127066,23.042271460,36.946398526,23.042271460
53073010202,0.210721697,-18.213176043,23.075733843,4.862557800,23.075733843
53011041500,0.825547599,-4.026143738,23.078752237,19.052608499,23.078752237
53009001000,0.839858571,-3.698588816,23.095765104,19.397176288,23.095765104
53033012100,1.469340398,10.907206776,23.239437360,34.146644136,23.239437360
53025011200,0.340472746,-15.339472870,23.258285042,7.918812172,23.258285042
53077001504,1.782503744,18.255503660,23.329605525,41.585109185,23.329605525
53063011600,0.236377950,-17.826899198,23.345186533,5.518287335,23.345186533
53051970400,0.921395730,-1.835108542,23.346168731,21.511060189,23.346168731
53033032327,0.945098148,-1.287431664,23.449694621,22.162262957,23.449694621
53029972100,0.575520187,-9.954775581,23.451705548,13.496929967,23.451705548
53035091002,0.628212978,-8.773827993,23.599070120,14.825242127,23.599070120
53053072507,1.129150870,3.057515238,23.673981020,26.731496258,23.673981020
53011040512,0.580179856,-9.939983338,23.676766065,13.736782727,23.676766065
53027001400,0.197640805,-19.098326757,23.802714398,4.704387642,23.802714398
53073000808,1.311512741,7.438753675,23.879452401,31.318206076,23.879452401
53061053506,1.003974134,0.095083426,23.925571031,24.020654456,23.925571031
53005010703,1.072266683,1.731198566,23.955694212,25.686892778,23.955694212
53067012100,0.973883621,-0.630761893,24.151965395,23.521203502,24.151965395
53011040415,1.495083478,11.976815655,24.191507469,36.168323124,24.191507469
53009001300,0.593970968,-9.832963949,24.217391304,14.384427355,24.217391304
53057952600,0.830303553,-4.109744514,24.218211959,20.108467445,24.218211959
53011042500,1.959714406,23.497943058,24.484307942,47.982251000,24.484307942
53063004300,1.654811903,16.079027805,24.555185576,40.634213381,24.555185576
53035940000,0.960777977,-0.963851726,24.574248377,23.610396651,24.574248377
53017950600,0.388590113,-15.042573325,24.603091386,9.560518061,24.603091386
53011040509,0.524437004,-11.845156437,24.907649553,13.062493116,24.907649553
53061052122,1.475760910,11.862700827,24.934164588,36.796865415,24.934164588
53033032328,1.458125871,11.429470226,24.948318664,36.377788890,24.948318664
